m,s,min_svd_list,max_svd_list,avg_time,avg_min_svd,avg_max_svd,max_min_ratio
1900,1655,"[0.9069316103446872, 0.9463211819125354, 0.9491037069650539, 0.9217643076869234, 0.9335235329976727, 0.9281449126352191, 0.930324001085734, 0.9321393688344142, 0.9390910380535025, 0.9400967755628287, 0.9251690835928005, 0.932824416802535, 0.9325352201572806, 0.9551530897422378, 0.9545783608801561, 0.9372776041195063, 0.9442369564817212, 0.9404850410127303, 0.9366382928613828, 0.9234820917539306]","[1.056426541495159, 1.0595044305038472, 1.0606297502992283, 1.052872733343893, 1.0577263089207694, 1.0552639211257753, 1.0634479427735652, 1.0584180083290518, 1.0855316809740423, 1.0449408662730013, 1.0555597675007247, 1.057708253555072, 1.063738194667971, 1.048600158348854, 1.0642854945964602, 1.041761682399019, 1.0585411642556157, 1.073812522168249, 1.0627816914010038, 1.0522203165397284]",0.754067313671112,0.9354910296741427,1.0586885714735514,1.1316929162242442
1900,1705,"[0.9361675465735857, 0.9573202004748094, 0.9474452819569211, 0.9209781147886457, 0.9373560116536996, 0.9358490068404172, 0.9363183746734698, 0.9372838963873549, 0.9418155181024738, 0.9316411437524718, 0.9375500588518747, 0.9368931049198388, 0.9468704070670242, 0.9463597321572794, 0.9491332613073321, 0.945908174284062, 0.9449618393633551, 0.9435253429922438, 0.9354204003637268, 0.9445767101794889]","[1.0566604632152623, 1.0677440850220214, 1.0464496446879654, 1.0699588761734955, 1.0633038513594433, 1.0549778355242878, 1.0644863224407894, 1.0583647982502424, 1.0650359327910959, 1.0700810411095683, 1.0564775339964927, 1.0593940249770504, 1.07015673095458, 1.0668960978128654, 1.065877873219553, 1.0636103252135034, 1.0487689886547449, 1.0728086337649356, 1.0620956012425657, 1.0651705575335229]",0.7791849136352539,0.940668706334504,1.0624159608971993,1.1294262833905753
1900,1755,"[0.9374915866561236, 0.9309732467761209, 0.9365260446123701, 0.9494330676105504, 0.924333921704383, 0.9468530264296858, 0.9288992792159396, 0.9255641154378103, 0.9227426578837773, 0.9338534867927728, 0.9392512686420484, 0.9223841739323055, 0.9242957315168664, 0.9424122451827577, 0.9288366313327471, 0.9317209550393901, 0.9438865575309993, 0.9377965256286026, 0.9377141786949242, 0.9319847301699756]","[1.0550941399676075, 1.062117783964973, 1.063423373768355, 1.073013016199937, 1.0716088843037597, 1.06575035431349, 1.0633405606483295, 1.06172869879712, 1.0521140405597726, 1.0537218161646607, 1.0652739207977517, 1.062312526353821, 1.0538428710313599, 1.0812097580786533, 1.0470177470376811, 1.0607465359004247, 1.0737904368459732, 1.067174328371489, 1.0896278433441384, 1.0663103656110786]",0.8084669351577759,0.9338476715395077,1.0644609501030187,1.139865721727599
1900,1805,"[0.9447921076115334, 0.9383293877533211, 0.9364031898779028, 0.9430777429001062, 0.9473250219532704, 0.9286752870837484, 0.9201186953140562, 0.9393813331293306, 0.9348900347871063, 0.9176782411215795, 0.9455037326644201, 0.935911106751109, 0.940737699327939, 0.9519762945046379, 0.9474037838840264, 0.930541170313746, 0.9542625967873573, 0.9500549884368996, 0.9532403581315736, 0.9359699064782165]","[1.0536575061503974, 1.0526027842959396, 1.0542360455122985, 1.0687812629368534, 1.0515928466436728, 1.0700239666359117, 1.0663512906343966, 1.0600477915795108, 1.0533136985840696, 1.061241436592022, 1.0647395504939177, 1.0733223905415792, 1.0653861319220073, 1.0486817469191934, 1.0458867448644404, 1.0684291918881499, 1.061694180578877, 1.06150210662569, 1.0569697241921276, 1.0617047401456525]",0.8440271735191345,0.939813633940594,1.0600082568868354,1.1278919762445572
1900,1855,"[0.9312159782499777, 0.9413347584596987, 0.9187433625123668, 0.9283079455543471, 0.9436769742180207, 0.9483998479256498, 0.9402705206577423, 0.9345402645642624, 0.94841020074694, 0.938125044726384, 0.9218792202639856, 0.9468982367473023, 0.9490896443005302, 0.951669927352789, 0.9484312148161637, 0.9275378817610862, 0.9322838446998387, 0.9445479809832087, 0.9385913771165855, 0.9357260812349072]","[1.0476620030974622, 1.0612339012078442, 1.070969115897391, 1.0482453029520566, 1.067928564231445, 1.062461384852517, 1.0522701204411467, 1.04593757226656, 1.0700622295129674, 1.065066488503973, 1.0853737284706468, 1.0672551926651808, 1.0773349527852396, 1.0746973485587272, 1.057910117222145, 1.0605677106836948, 1.0698758527433898, 1.056860807376424, 1.0524427568488626, 1.0658947600097015]",0.8316564440727234,0.9384840153445893,1.0630024955163688,1.1326804486127122
1950,5,"[0.953825661517564, 0.9460832320878245, 0.9454379258053454, 0.9386885063025988, 0.9495043516471469, 0.949380893299821, 0.9472344588796258, 0.9567294016154253, 0.9552908641157561, 0.9222017298783262, 0.9458510607352643, 0.95216948450341, 0.9513363924270342, 0.9430876390270144, 0.9251455505652744, 0.9467434439146195, 0.9331954855214109, 0.9433583156666155, 0.9505590915895143, 0.9265392635282642]","[1.0465282371218436, 1.070780513180156, 1.0833469255079797, 1.0488680825980892, 1.0654573723661576, 1.0465083723700936, 1.076797884288258, 1.0737404350631057, 1.0450681592950648, 1.0534856547053224, 1.0691576240408842, 1.0583954722741473, 1.0676994081872095, 1.0726408625203536, 1.0488454548150725, 1.062975601505382, 1.0507764579323993, 1.0680264357230156, 1.051971067570959, 1.0669307719392627]",0.12593806982040406,0.9441181376313927,1.0614000396502379,1.1242237569051288
1950,55,"[0.9231559151409544, 0.9478801447856587, 0.9496479376365049, 0.9531570485700888, 0.9330194291919897, 0.9434499460692137, 0.936767249508077, 0.9287501133623202, 0.9374297284647182, 0.9382349650573713, 0.9287203411327555, 0.9398580090770972, 0.9304322850017421, 0.9469461596201962, 0.9193962471558296, 0.9429626333788953, 0.9453545813010035, 0.9537287679175115, 0.9377997028879779, 0.937904399516996]","[1.0323360690342416, 1.0581005674358723, 1.0550992030824093, 1.0535336192385916, 1.0394443337495554, 1.0669178345849128, 1.0630448871454599, 1.0598194499544555, 1.057610726787782, 1.0721117263626798, 1.0465985066992067, 1.0670438069840709, 1.0734601645630886, 1.0770630274197768, 1.0768884064074, 1.049343089478957, 1.0635864545611216, 1.0500247575200434, 1.0582990412558342, 1.0650075463088309]",0.1483054518699646,0.9387297802388451,1.0592666609287145,1.1284042364770837
1950,105,"[0.9450321655511676, 0.9470062468286228, 0.9505609239091923, 0.9425119138290571, 0.9462578375108113, 0.9343780693743616, 0.9421201494010543, 0.9365060131377761, 0.9237507111557327, 0.9340450976649508, 0.949464464640875, 0.943181095235727, 0.9328625789404668, 0.9434471775909795, 0.9345809672889396, 0.9507607882278446, 0.9386737393884453, 0.943759952386828, 0.9422815861408272, 0.934449217221006]","[1.0579694184518877, 1.0609526717592368, 1.055005331803334, 1.0769347712463113, 1.0600252045284697, 1.0575686032620837, 1.0551097617770757, 1.0742984142191112, 1.058943564210454, 1.0584495635054776, 1.0564023789979788, 1.0755743610833566, 1.0649320860030627, 1.0549059053266991, 1.0697485786144645, 1.0756962445856175, 1.0631321006107337, 1.0641236016131876, 1.0522037795894381, 1.0502976595843045]",0.15908509492874146,0.9407815347712332,1.0621137000386143,1.1289695437069618
1950,155,"[0.9432761063260143, 0.9440047324392956, 0.9657167694862787, 0.9201972730318401, 0.9362201302314183, 0.930481341073028, 0.9397981176254262, 0.9391524316339699, 0.9530979431562109, 0.9504200235662387, 0.9559868809104225, 0.9503781547397973, 0.9264922845396316, 0.9400603204335687, 0.9524124956554947, 0.9453317103739903, 0.9245452752556258, 0.9495609859893637, 0.9400491393508629, 0.9387220049374636]","[1.064738501670692, 1.0633804614825846, 1.0536022279647461, 1.050029541432849, 1.0722604174049615, 1.0673745561283865, 1.0733825875022351, 1.0422976663503476, 1.0628570619775635, 1.0510743091542738, 1.0686663642265544, 1.0538734622796468, 1.0568915089594264, 1.0653725238036547, 1.050927054096043, 1.0891255036395715, 1.056865091369584, 1.0581886363960895, 1.0581121282659434, 1.0499924859166543]",0.18668684959411622,0.9422952060377972,1.0604506045010904,1.125391063974652
1950,205,"[0.942553437904513, 0.9408887444291674, 0.9481430901080622, 0.9471811285576416, 0.9387667022835401, 0.9361596905242249, 0.9496296154669971, 0.9525800467898909, 0.9415540886155037, 0.9354533823775718, 0.9269877517386765, 0.926461750798211, 0.9472959709780707, 0.9409511516673223, 0.9386049898345254, 0.9339522159932198, 0.9239018650917961, 0.9561001551595432, 0.9442839167295711, 0.9481672405689703]","[1.0512002694299063, 1.0547992178516814, 1.0578199259259975, 1.049842217657688, 1.0651444399569994, 1.0566365710445886, 1.06404647018088, 1.0502827970270703, 1.0569984992456387, 1.058532164384087, 1.0788794348695339, 1.050755744567371, 1.0452867968473074, 1.0459818569581592, 1.0573500221212724, 1.0585841410276011, 1.0645714317217374, 1.0492797327884473, 1.0588956429087082, 1.0520781868057532]",0.20082547664642333,0.9409808467808508,1.0563482781660218,1.1226033789952787
1950,255,"[0.9428183249762155, 0.9544363532250982, 0.9539415221796894, 0.9519463643463135, 0.9498458135544552, 0.9434940786068917, 0.9408055941451766, 0.9430811027784503, 0.9467034145371868, 0.9248759799371973, 0.9358036271673087, 0.9599041134768647, 0.9373744980501156, 0.9321444005607309, 0.933611904281626, 0.9458712516288713, 0.9368961556302422, 0.9492860888536084, 0.9109868404550522, 0.9323418578996414]","[1.0692766855904583, 1.0810254107259605, 1.0615193591801801, 1.0609725414598714, 1.0395617842371767, 1.0567885139541044, 1.0515009268988897, 1.0436495400384793, 1.056237916958402, 1.0605375682718965, 1.0605291682157516, 1.0822886368414464, 1.065598816145207, 1.0469429201006564, 1.0632519361247568, 1.0750955416744679, 1.055526861226332, 1.0613838820893096, 1.0608877555812584, 1.0631412334485992]",0.22003110647201538,0.9413084643145367,1.0607858499381604,1.1269269215704198
1950,305,"[0.9495408279435534, 0.9536106432364264, 0.93196246806416, 0.9453732277642151, 0.9368390723929383, 0.9207605070449622, 0.955481817648667, 0.943753962314034, 0.9426480857482293, 0.9385590088984488, 0.946305264503199, 0.9374328302292333, 0.9378803984480587, 0.9483227848249016, 0.9439816484593451, 0.9195896590309256, 0.931574095130731, 0.9312601385535406, 0.9488847795707248, 0.9481236724332915]","[1.0739914932807053, 1.0756580741212318, 1.0661086807117337, 1.0419602338898935, 1.0510426026012119, 1.0579729462573182, 1.0593729369499347, 1.054031885485624, 1.0665686701134642, 1.0522020867161954, 1.0739228385659136, 1.0732920943560678, 1.0432048390062834, 1.0600774146670022, 1.0671730102216357, 1.0521524677898864, 1.0782463310422963, 1.058040109489539, 1.0640082947609477, 1.0410989911207478]",0.23375952243804932,0.9405942446119793,1.0605063000573818,1.1274854233186058
1950,355,"[0.9449697376404921, 0.9366832730180159, 0.9212795733453147, 0.9435120599369478, 0.9249344805691936, 0.9367147253445071, 0.9356368412906648, 0.9402193252520636, 0.9327315146640361, 0.9466588695606646, 0.9371112375739951, 0.9421527523697465, 0.9241524609568584, 0.9340289192834662, 0.9284817751274513, 0.9301029819828791, 0.9515308632641127, 0.9484491863017536, 0.9499141895002268, 0.919131915986802]","[1.067531493324415, 1.0754749587272345, 1.0607994454391592, 1.0610893116665112, 1.048783368424217, 1.0706776669408338, 1.0536266105052254, 1.0669632128297224, 1.0508919997591526, 1.0516448742094209, 1.082227875190671, 1.0517627067681365, 1.0389816249841224, 1.0786030306403007, 1.0569499312479422, 1.0530102362616647, 1.071365286003271, 1.0580662528902445, 1.072452785767354, 1.066341421348475]",0.25532654523849485,0.9364198341484598,1.061862204646404,1.1339595402867733
1950,405,"[0.9237941446402853, 0.9469442423341481, 0.9487269630197976, 0.9310810364585193, 0.9354401472697157, 0.9270633181966901, 0.9502330992401657, 0.9410513339123806, 0.9283841473581415, 0.9504440996110838, 0.933325160582462, 0.9535867803082837, 0.9313179254658107, 0.9311741530430876, 0.9378282871563669, 0.9449102003706654, 0.9352130141583862, 0.9445896223810547, 0.9326949334717237, 0.9402610742773512]","[1.065534112194397, 1.053782822833929, 1.056843559951522, 1.0583195726704864, 1.0623001516181683, 1.0496573969184075, 1.0557773600960956, 1.0525591539839407, 1.0594261897005397, 1.063549207908205, 1.058141734329567, 1.0544658078485871, 1.069586251927543, 1.0683765607725815, 1.069505198283365, 1.0614009311865198, 1.0622031189333587, 1.0726396245012442, 1.0577653017683217, 1.0460530956873757]",0.3116641044616699,0.938403184162806,1.0598943576557076,1.1294658581122459
1950,455,"[0.9437547861323756, 0.9295451044442754, 0.9371209263515634, 0.9423297061982261, 0.9519746608292716, 0.9328625774443167, 0.9357069504748211, 0.9440265401891258, 0.9396088776994621, 0.9356432148362419, 0.9526716677761907, 0.952612777907691, 0.9204697376108618, 0.9444038774210879, 0.9332699044949732, 0.9525953221366844, 0.9455976573837064, 0.9418075020828955, 0.9426063041825211, 0.9294781306906592]","[1.0673941346845945, 1.0797357409276218, 1.0553573935395204, 1.070788227297682, 1.0576134817129443, 1.0518981779651255, 1.0627947058167835, 1.0584434281864474, 1.0619986874026879, 1.0515424861102676, 1.0723944298627446, 1.058437461038823, 1.0611442833872773, 1.0678025842864354, 1.0393289641904997, 1.0602638879272543, 1.0420296038630854, 1.0529482081023886, 1.0618854503728519, 1.0598604236482239]",0.3091492891311646,0.9404043113143477,1.059683088016163,1.1268377603831978
1950,505,"[0.9161029461620784, 0.9246142723008371, 0.9486519075741556, 0.9471929029597209, 0.9452346085783813, 0.9450382561519929, 0.9429294617402608, 0.950711527371855, 0.9481115871120059, 0.9492970670797464, 0.9201001273943775, 0.9502015043794985, 0.9294418030683737, 0.9189498807831052, 0.9445674424454338, 0.938757235814434, 0.9292941631838808, 0.9296372437832237, 0.9421342907561686, 0.941661139768833]","[1.0436724675677094, 1.0746451336366636, 1.0514131056020632, 1.0693730796341476, 1.074004414365124, 1.0477656551589738, 1.069635848384173, 1.0617729779947602, 1.0535576505967652, 1.070541520934836, 1.0620284777716311, 1.025840843813768, 1.0569332170568058, 1.0525434504007922, 1.058160179500421, 1.0644035270762295, 1.0685542391125529, 1.0777829571304873, 1.0511281069969984, 1.0535308323572106]",0.3159569025039673,0.9381314684204183,1.0593643842546057,1.1292280665505376
1950,555,"[0.9248637519709241, 0.9372292169970335, 0.940596640746951, 0.9260401117002115, 0.9378203386858456, 0.9485300409906967, 0.9314415250680266, 0.9437494715138123, 0.9267953888896273, 0.9342452809710396, 0.9487202906666315, 0.9343610309601363, 0.9375466976130008, 0.9453325126242131, 0.9237117256765722, 0.953141709695144, 0.9388541714076223, 0.9374575237754988, 0.9408886357233694, 0.9256070644824864]","[1.0692002379069683, 1.0347963255005292, 1.06444976693157, 1.0544079639203852, 1.069946105853092, 1.0538677712047237, 1.0660231632832142, 1.0676804735504941, 1.0666980597726605, 1.060329597422162, 1.0631258103320995, 1.0534113496320385, 1.069762137430208, 1.0596593327044592, 1.0454810551811318, 1.0610373389703507, 1.0588020782382532, 1.070732508823575, 1.0714265839887152, 1.054025847573851]",0.32907402515411377,0.9368466565079421,1.0607431754110241,1.1322484507388875
1950,605,"[0.9452909057007796, 0.9338864358326506, 0.9374343967891111, 0.936561283418911, 0.9247513846838818, 0.9388573342071933, 0.9426648476309426, 0.9423879766804121, 0.9434359657135676, 0.9393141898104543, 0.9456020959254046, 0.9412231187454947, 0.92482002898763, 0.9517073988319248, 0.9325409294554207, 0.9482713157645093, 0.956380471221129, 0.9480387374374623, 0.9470690104830192, 0.9545023246380299]","[1.051276128486546, 1.045654589078543, 1.0580860419942377, 1.0738340737781735, 1.0754453311882652, 1.069788465441956, 1.0401546596672036, 1.0691823123489672, 1.0536594762978146, 1.0528507502439044, 1.0551734937663517, 1.057222939315497, 1.0509113756650608, 1.0563096298242034, 1.0392421555058644, 1.0709066803539489, 1.0624182548224717, 1.0589977278629337, 1.0449260113761543, 1.053370485081565]",0.3524665474891663,0.9417370075978964,1.0569705291049831,1.1223627409535648
1950,655,"[0.9356484465087618, 0.9340329633956301, 0.9159033147081, 0.9419659050460358, 0.9398941230351506, 0.9375366861672577, 0.9308787031305507, 0.9436576864814058, 0.9311167996335501, 0.9424398421388578, 0.9338733956667985, 0.9542230775414597, 0.9102609284182005, 0.9430837224267314, 0.9434884916359466, 0.9602610655728322, 0.9353601306118412, 0.9426831851562045, 0.9417171381150414, 0.9322948406617871]","[1.0685058872265967, 1.071421442737407, 1.0508297414630787, 1.0544484934495486, 1.0515474836179328, 1.068364050691721, 1.067569451059605, 1.0602525074034161, 1.06129532561916, 1.0726275771284979, 1.0598648380110245, 1.0932177055785544, 1.0619896342172521, 1.062706694669888, 1.06840512137627, 1.0679469459932915, 1.038646475067979, 1.0569184903804965, 1.0837490320809504, 1.077745522757956]",0.36914547681808474,0.9375160223026071,1.0649026210265313,1.135876716443793
1950,705,"[0.936390118051953, 0.9290745673590488, 0.9456628175697878, 0.9371715902767848, 0.9419346649834153, 0.930382039649605, 0.9508275148566478, 0.9521141057324005, 0.93170286831479, 0.931762739979487, 0.9485833208245515, 0.9292368873172789, 0.9447687583293225, 0.9470597039590541, 0.943169204550605, 0.9305501507145979, 0.9474945144448406, 0.9364601027631893, 0.9295616728356736, 0.9256600526954252]","[1.0644559719526545, 1.0562626414659526, 1.0602694760047846, 1.05232210607893, 1.0661148837623087, 1.069107384204404, 1.0633449627267368, 1.0892019488477334, 1.054307529779667, 1.0691717823217057, 1.0734255937325403, 1.059954779914594, 1.057943561446955, 1.0624511437918696, 1.0617270583471292, 1.0531342810074846, 1.0605250661323993, 1.0477876601833902, 1.067767045489281, 1.065030858394383]",0.38583128452301024,0.9384783697604229,1.062715286779245,1.1323812258459807
1950,755,"[0.9408309894617944, 0.9521137401668659, 0.9433709520285292, 0.9385969920678232, 0.9271759675339258, 0.9478032325787903, 0.9389985743884395, 0.9400270995096414, 0.939996046293571, 0.9580123327880888, 0.9185599248281089, 0.927779165702404, 0.9389557569482075, 0.9423536034006583, 0.9094820698274231, 0.9374462748720005, 0.9454168895123339, 0.9391394949978149, 0.9461492228041974, 0.9348248344390069]","[1.0678702044513595, 1.0610860145010674, 1.060435162844102, 1.0662574755359093, 1.0462519883747137, 1.0502848467430825, 1.054088550331303, 1.0545465249132884, 1.0520747056802269, 1.0602274832192389, 1.062885209281908, 1.0556488262974253, 1.066829233107371, 1.071579340145016, 1.0660273387580572, 1.0626868471134188, 1.0842991814247331, 1.0485017005245136, 1.0798695435295513, 1.0451688169718714]",0.40188854932785034,0.9383516582074811,1.0608309496874075,1.1305260031339388
1950,805,"[0.9232841608256682, 0.9411299522019387, 0.9422439304613919, 0.9428913141677945, 0.9284435032167132, 0.9451154230182921, 0.9490958408119201, 0.9272588300630226, 0.9311888019400751, 0.9371512737476916, 0.9391854099976152, 0.9320242177926192, 0.9315175040088796, 0.928411819386341, 0.9579685327134968, 0.9274574950333732, 0.9475825141738414, 0.9500070433618854, 0.9439653210782453, 0.9350676098810214]","[1.0620060053039255, 1.0487873527624048, 1.063746139794079, 1.0483694680537454, 1.0386063593140245, 1.0636962633254903, 1.0648892928224778, 1.0671765853621122, 1.0480646892789887, 1.0722737673089555, 1.0433058470746623, 1.0493878819328373, 1.0680808400856847, 1.0682774142852445, 1.0633787293900723, 1.0485630539306088, 1.0544969430204496, 1.051852787771621, 1.048514413554089, 1.0511181582602647]",0.4322789669036865,0.9380495248940912,1.056229599631587,1.1259848990924426
1950,855,"[0.9346440712258901, 0.9626494550176081, 0.9340291138208645, 0.9503808091708384, 0.924704016604673, 0.937587871437536, 0.9382357321252693, 0.9351984016524821, 0.9268305219091088, 0.9505040045147805, 0.9622563874549908, 0.9335147203224977, 0.9403578875838384, 0.9358525188430178, 0.9458470341573469, 0.9572702848536776, 0.948809296617591, 0.9437652601435174, 0.9354854296252074, 0.9466941450947275]","[1.0604695426047464, 1.0506451341005774, 1.0322082083594717, 1.0722320643145058, 1.069270863916023, 1.055799787177803, 1.0749658737358012, 1.049024036064813, 1.0531077326853873, 1.0643852803976066, 1.0655009038453087, 1.0701881447681985, 1.0617219408447538, 1.0636462076297761, 1.0708453605521149, 1.0665381077258973, 1.0659053470689503, 1.0619176117962257, 1.0711328964146987, 1.0497165747531638]",0.49200528860092163,0.9422308481087732,1.0614610809377913,1.1265403622353638
1950,905,"[0.9529654384145727, 0.9427246092353168, 0.940283870374452, 0.9479895297009169, 0.9429242604338732, 0.9196108492672129, 0.9281483251992358, 0.9486939811492754, 0.9404676029743895, 0.9505119319097439, 0.9399175355621456, 0.9359260221968416, 0.9325870569971532, 0.9505421123343204, 0.947749767873629, 0.9180196138086335, 0.9419892259964544, 0.9330885127449148, 0.9505098960841838, 0.9466971877871516]","[1.0622674520083764, 1.051429973384153, 1.0668346930254493, 1.0735603267782645, 1.0848423538544396, 1.049978205234018, 1.041160499757815, 1.0448178307619311, 1.051323506269375, 1.0611710467864683, 1.0383883008725183, 1.072596006945562, 1.0749782805490862, 1.0517183836503605, 1.0464234858487158, 1.0563032478803625, 1.0621919223302347, 1.0669245486322287, 1.0580143411859986, 1.0482867346219602]",0.4721863865852356,0.940567366502221,1.0581605570188661,1.1250236768834012
1950,955,"[0.9600690861709217, 0.9347867952250805, 0.949950622779671, 0.9378287246097544, 0.9465222358442681, 0.9284404067569831, 0.932266769383342, 0.9233803444489713, 0.937733630079083, 0.9293584538224872, 0.9315962219473441, 0.9305586261925155, 0.9473601151243289, 0.9396564507343088, 0.9276329686592776, 0.920104515307033, 0.9431450208081243, 0.9400531855364422, 0.9343183327286981, 0.9440744734173022]","[1.0548302767784616, 1.0597674789565283, 1.0789884906968403, 1.0704011882302729, 1.0657090045625515, 1.0767486537972002, 1.07838488993702, 1.0508761040597536, 1.0650222609339712, 1.0688735164041585, 1.0603625371470555, 1.042508207601915, 1.066706161215449, 1.0551733213861025, 1.0541854482935566, 1.0557593648264563, 1.0532036480907585, 1.0673891443125367, 1.0546050681552912, 1.0690970063510967]",0.48581528663635254,0.9369418489787968,1.0624295885868487,1.1339333276070707
1950,1005,"[0.9231474907190871, 0.9318756614295306, 0.9426055693880734, 0.9375797166541306, 0.9331188469900614, 0.9371373061510314, 0.9285807025126, 0.9470211039583852, 0.9432759771809395, 0.9428487270025355, 0.9523153216038986, 0.9419904908061766, 0.9441040695059364, 0.9437360364464694, 0.9303091665117751, 0.9432833643296835, 0.9294466471343893, 0.9406222683813984, 0.9465432149621661, 0.9296501636820105]","[1.0565737369352504, 1.064587584635525, 1.0550096820298105, 1.0627640370289628, 1.0474688941661623, 1.0519211207331536, 1.0588627380739606, 1.0638810221810182, 1.0574062840942342, 1.0589906781685898, 1.0709552128393682, 1.0617964319930329, 1.0654649920056036, 1.0462013071278462, 1.0635551345322252, 1.063545090130682, 1.0600287427035184, 1.053327968805387, 1.0712621364432495, 1.0627871654343992]",0.5019387602806091,0.9384595922675139,1.059819498003099,1.1293182005230022
1950,1055,"[0.9490103817119403, 0.9534840348907999, 0.9381080114280789, 0.9423536707895335, 0.9118909600252549, 0.950838254179081, 0.9460622703240631, 0.9526318636481645, 0.9414820369677308, 0.9488393099498699, 0.9462881063902893, 0.9545542456493832, 0.9338838918457264, 0.9328728124319257, 0.9357121370164192, 0.9471441196905712, 0.9330015953355552, 0.9480039915935817, 0.9317956615394241, 0.9494142537553629]","[1.087939987410541, 1.055649965159189, 1.0637647436911648, 1.0761842640104864, 1.0555872623225062, 1.0502475002688094, 1.0658873002744018, 1.0649147173409539, 1.0651935654244666, 1.051474481081991, 1.0537207098385406, 1.0667607188325046, 1.0553820332666275, 1.0850642691786956, 1.0536760277727029, 1.0720166476140973, 1.067639692721736, 1.057953972942715, 1.0505360509448263, 1.063447568965796]",0.5181962847709656,0.9423685804581379,1.0631520739531377,1.128170119420026
1950,1105,"[0.9373417351109105, 0.9403480811764827, 0.9368866643075985, 0.9514021258878181, 0.92772085740316, 0.9344824737847747, 0.9358830586603776, 0.9417271206838685, 0.925762802595536, 0.9423638784076847, 0.9469579603845857, 0.9343645542492177, 0.9557417184153065, 0.9450057726646364, 0.9353288472565014, 0.9465298448348394, 0.9483567375375157, 0.9458864765896886, 0.9371143848649428, 0.936177043312251]","[1.0741760257235566, 1.042447407947337, 1.0759555585983551, 1.0524089686554168, 1.0422363128241756, 1.0720668883129316, 1.0531937353645267, 1.0450348155654796, 1.0666238629280693, 1.0724360296310906, 1.063160439242255, 1.0603958789132, 1.0479336362418945, 1.051498302531418, 1.0561307329171392, 1.0747297943588852, 1.0711078141552415, 1.059487777135278, 1.0422414357807748, 1.0631272212786205]",0.5690398931503295,0.9402691069063847,1.059319631905282,1.1266132473399983
1950,1155,"[0.9572143726921422, 0.9570085089700392, 0.9268711149129214, 0.9289178818279435, 0.9454526216032911, 0.9371359534253323, 0.9241786431326332, 0.9453116011675358, 0.9309844311749766, 0.9397083197007132, 0.9434022903028905, 0.9254502567134498, 0.9315710602704607, 0.9393601112024766, 0.9427861417571577, 0.9389964588737523, 0.9432197871072521, 0.9613433739094372, 0.933762563209663, 0.9360866308521287]","[1.0742410843862307, 1.0734506213321864, 1.0656402741089184, 1.0391482402661305, 1.0642831175983243, 1.0564210452182756, 1.0610050887029558, 1.0551222815626506, 1.0505688720411692, 1.0637375153478912, 1.0643745941035063, 1.070592738909642, 1.0588176460556122, 1.0586299715044882, 1.0595335917603539, 1.056560362467281, 1.0767590181340945, 1.0594967444838705, 1.053747705055784, 1.0649183841701664]",0.5933500528335571,0.9394381061403096,1.0613524448604765,1.1297736784608974
1950,1205,"[0.9161693633689401, 0.9363438576344602, 0.9350500192297629, 0.9494777464349714, 0.9480260855046619, 0.9495130985591059, 0.9542913967224422, 0.9308587092479961, 0.9354384178300729, 0.9494518909166594, 0.9306552365275298, 0.9267876687995166, 0.9316716516532291, 0.9328683048774535, 0.9429754536595243, 0.9488201401314099, 0.9406364596814379, 0.9391912176789191, 0.9435781083069988, 0.9434378115612051]","[1.0574257951409858, 1.0744393005375747, 1.0876514403682036, 1.0756611718444042, 1.0796201231256093, 1.0633075724020449, 1.0509659145501875, 1.0523911856478876, 1.050138827380357, 1.0663536670973106, 1.0608365716443608, 1.0623417125056243, 1.0701509137217151, 1.044664519987837, 1.0528631657864826, 1.0470486891322752, 1.0561132557299844, 1.0642313496834321, 1.065093735178653, 1.04330605316546]",0.5890537977218628,0.9392621319163148,1.0612302482315195,1.129855247188941
1950,1255,"[0.9407845906117274, 0.9356904219031676, 0.9550904461699197, 0.9329634938904778, 0.9518582091210733, 0.9222339728093173, 0.9383522539048792, 0.9368126769953675, 0.9138989858530061, 0.9416913814744609, 0.9430256736088896, 0.9407200585687174, 0.937605209753428, 0.9300070398332885, 0.927242692910679, 0.9287504972844957, 0.941942660092932, 0.9485228149768236, 0.9361860173410658, 0.9439078257132009]","[1.057208443001813, 1.0524541932918996, 1.0617906991229864, 1.055275068052435, 1.0653332150013244, 1.0569932971018696, 1.0501666528827802, 1.0645767083477093, 1.0535594076927346, 1.0778967646780422, 1.094271836147833, 1.061466783336617, 1.0695182108737848, 1.0581631461583814, 1.0618339315321925, 1.0544053850979205, 1.0628898731981042, 1.0585011766515229, 1.0510904678124597, 1.0475252412249507]",0.5983939528465271,0.9373643461408457,1.0607460250603677,1.1316261701519668
